subject,level,true_time,min_time,coco_count,rmi,level_order,s_total_time,s_rmi,s_time_in_game
5,1,142.2830810546876,1004.2940063476564,349,0.5850605116814691,7,0.6020252549701918,1.069712677327713,1.3887301496588271
6,5,144.09910202026364,58.7776985168457,349,0.35070534092382166,1,0.30091896367936805,-0.9973173001557087,-1.4863010829205867
6,6,94.00891113281251,202.9866943359375,237,0.37393142159191073,2,-1.7162581060923643,-0.6160388979163894,-1.1560119533826787
6,10,159.48208618164065,296.9956970214844,346,0.3434101294782892,3,0.9204055810235496,-1.1170751966213057,-0.8257228238447705
6,4,162.86279296875,456.4778137207031,287,0.410701621729188,4,1.0565496860819932,-0.012420777463415486,-0.49543369430686224
6,7,131.05859375,619.33062744140625,318,0.4228563113982394,5,-0.22423404122831608,0.18711011726467797,-0.1651445647689541
6,1,145.22930908203114,750.389404296875,344,0.404406372671548,6,0.3464334192783509,-0.11576333175383088,0.1651445647689541
6,3,143.66851806640636,895.62847900390625,337,0.3974993193275089,7,0.28357896031854735,-0.22914924050145763,0.49543369430686224
6,8,116.6639404296875,1039.2969970703125,248,0.5155392794021989,8,-0.8039196860742475,1.7085899769251784,0.8257228238447705
6,2,103.7310791015625,1155.9610595703125,271,0.37768432489050374,9,-1.3247376517364031,-0.5544313889313643,1.1560119533826787
6,9,165.4630126953125,1259.6820068359375,325,0.5178483775676248,10,1.161262874749518,1.7464960391536177,1.4863010829205867
7,2,171.1833038330078,59.51499938964844,296,0.2658484569021018,1,-0.44756466835631925,-0.8042481772784708,-1.4863010829205867
7,3,185.30178833007813,230.7985992431641,344,0.26092435339459885,2,0.05121855393139105,-0.8522637800362569,-1.1560119533826787
7,9,179.61459350585938,416.1163940429687,342,0.3738567962930266,3,-0.14970084083725055,0.24895582438816055,-0.8257228238447705
7,5,195.4678955078125,595.715087890625,348,0.5233759960867124,4,0.410370678034001,1.706937869448043,-0.49543369430686224
7,6,144.8999023437501,791.19842529296875,292,0.22303378458355527,5,-1.3761147326506789,-1.2217398679221987,-0.1651445647689541
7,4,211.2844848632811,936.0828857421876,351,0.4377190379324892,6,0.969145198483357,0.8716852250008577,0.1651445647689541
7,8,140.134033203125,1147.384033203125,281,0.4627656538423054,7,-1.544485181154258,1.1159181819482729,0.49543369430686224
7,7,172.7669677734375,1287.5179443359375,224,0.24165587092791263,8,-0.39161638273173377,-1.0401533722140104,0.8257228238447705
7,1,227,1460.2679443359375,347,0.36639209186997657,9,1.524348930259987,0.17616647669566682,1.1560119533826787
7,10,210.8670654296875,1687.2679443359375,344,0.32768635968960513,10,0.9543984450215012,-0.20125838003006583,1.4863010829205867
8,10,287.0429801940918,62.3503303527832,348,0.3470165364343827,1,1.146044752808683,-0.7100150818684424,-1.4863010829205867
8,1,187.06610107421875,349.602294921875,346,0.3360367500850945,2,-0.14508360299567832,-0.7618322327609429,-1.1560119533826787
8,2,94.8330078125,536.559326171875,231,0.856263723805271,3,-1.3362066216585202,1.6932865407801105,-0.8257228238447705
8,3,250.432861328125,631.39227294921875,557,0.7798969585977749,4,0.6732518131476758,1.3328871604965848,-0.49543369430686224
8,6,103.2659912109376,881.8253173828125,239,0.32529919356621484,5,-1.227300801776952,-0.8125062230058995,-0.1651445647689541
8,5,170.21575927734364,985.09130859375,349,0.3714450812076575,6,-0.3626934572986449,-0.5947289050401433,0.1651445647689541
8,8,139.2340087890625,1155.3070068359375,238,0.40676344923850505,7,-0.7628001311618426,-0.42805014214691706,0.49543369430686224
8,4,240.06591796875,1294.5570068359375,301,0.43446679753546247,8,0.5393703132234984,-0.2973091119242298,0.8257228238447705
8,7,181.3990478515625,1534.623046875,326,0.3566519628677174,9,-0.2182694553051004,-0.6645423987463288,1.1560119533826787
8,9,329.448974609375,1716.0059814453125,342,0.7608101575722782,10,1.6936871910168807,1.2428103942162092,1.4863010829205867
9,6,112.64467239379884,51.05723190307617,238,0.4026256529505001,1,-1.6315504670392924,-0.7930960322932473,-1.4863010829205867
9,1,192.9971923828125,163.8314971923828,345,0.42501889636937806,2,1.0314104587511848,-0.6161780573740393,-1.1560119533826787
9,8,135.89651489257813,356.7991943359375,272,0.4408873374221513,3,-0.8609617159291891,-0.49080932879518757,-0.8257228238447705
9,4,163.83670043945313,492.7243957519531,312,0.6328223797790968,4,0.06500329899301781,1.0255748043401227,-0.49543369430686224
9,10,204.13800048828125,656.53271484375,344,0.33616732921715164,5,1.4006277113108987,-1.3181504798109842,-0.1651445647689541
9,5,198.104736328125,860.698974609375,346,0.3596477100784956,6,1.2006794493812805,-1.1326435679887015,0.1651445647689541
9,2,130.10498046875,1058.8089599609375,282,0.5640474850697508,7,-1.052898818500875,0.4822182717620057,0.49543369430686224
9,7,161.304931640625,1188.9129638671875,328,0.6560087745316499,8,-0.018901989669199638,1.2087590768712244,0.8257228238447705
9,3,161.7120361328125,1350.2139892578125,320,0.6785501356308683,9,-0.00541014951835791,1.3868472565511005,1.1560119533826787
9,9,158.0130615234375,1511.926025390625,323,0.534335440391196,10,-0.12799777777946916,0.24747805673770343,1.4863010829205867
10,2,181.7029685974121,49.70132827758789,266,0.24040657668809795,1,-1.2817040062399074,-1.4377154947991706,-1.4605934866804429
10,6,170.03799438476565,231.5363006591797,257,0.26492619612829127,2,-1.4841214112113137,-1.1222371373214999,-1.0954451150103321
10,1,281.7400207519531,401.5752868652344,337,0.42142203552900226,3,0.45419700211023695,0.8912953519020111,-0.7302967433402214
10,5,262.573974609375,683.28228759765625,344,0.3459472506759551,4,0.12161664204935216,-0.07979072936843148,-0.3651483716701107
10,7,286.93975830078125,945.8563232421876,268,0.3373073085766157,5,0.5444258669134779,-0.19095537239440316,0
10,10,312.10791015625,1232.7960205078125,307,0.3573423879035278,6,0.9811582499981444,0.06682325803686999,0.3651483716701107
10,3,294.6080322265625,1544.904052734375,273,0.50280607890478,7,0.6774902081088272,1.9384121063731174,0.7302967433402214
10,8,194.5369873046875,1839.5439453125,241,0.33481853242696413,8,-1.0590006624755672,-0.22297687312514602,1.0954451150103321
10,4,315.841064453125,2034.0489501953125,264,0.3643623688548092,9,1.0459381107467483,0.15714489069665236,1.4605934866804429
11,5,153.43497085571292,46.21892929077149,339,0.279520163586233,1,0.6571901785473317,-1.6020179354833248,-1.4863010829205867
11,8,122.46789550781249,199.76910400390625,227,0.3923654689437992,2,-0.6847568975035586,0.16940306176523476,-1.1560119533826787
11,10,167.434814453125,322.2367858886719,349,0.46411388011806254,3,1.2638683672252522,1.2956939754243337,-0.8257228238447705
11,4,161.05081176757813,489.67230224609375,290,0.34225600781651955,4,0.9872199062025518,-0.6172043324937416,-0.49543369430686224
11,6,100.98419189453124,650.72412109375,243,0.3840465906648845,5,-1.6157454691621798,0.03881512449898674,-0.1651445647689541
11,3,141.73486328125,751.6920166015625,322,0.4704022371474446,6,0.15017022355839826,1.3944072328766173,0.1651445647689541
11,7,121.20050048828114,893.44287109375,286,0.32653115227341223,7,-0.7396790049855901,-0.8640496859579123,0.49543369430686224
11,9,145.2860107421876,1014.6279907226564,316,0.3936226331371131,8,0.30405792197012027,0.18913775114348427,0.8257228238447705
11,1,158.7669677734375,1159.927978515625,351,0.3241637238956414,9,0.8882503478680354,-0.9012130604073585,1.1560119533826787
11,2,110.333984375,1318.697021484375,257,0.4387175465381963,10,-1.2105755737203636,0.8970278686336769,1.4863010829205867
12,1,171.1659088134766,44.2156982421875,347,0.25040656711119347,1,0.7396535483295377,-0.5763707977538721,-1.4863010829205867
12,8,132.16468811035153,215.49769592285156,240,0.39027933023215233,2,-0.8241894590001554,1.0341160047362161,-1.1560119533826787
12,2,118.54879760742188,347.6636047363281,255,0.3298597720229035,3,-1.3701496819802317,0.338448750174799,-0.8257228238447705
12,5,169.59930419921875,466.2119140625,347,0.3178134371723037,4,0.6768369588205522,0.19974795623616556,-0.49543369430686224
12,7,145.49810791015625,635.8125,302,0.44217886808519935,5,-0.28955554391233557,1.6316842439178918,-0.1651445647689541
12,9,162.6488037109375,781.3095092773436,345,0.17742587790536535,6,0.39814076957103695,-1.4166661789280885,0.1651445647689541
12,10,176.7147216796875,943.95751953125,345,0.17380417388247515,7,0.9621458714764811,-1.4583662669312543,0.49543369430686224
12,3,163.4649658203125,1120.656005859375,345,0.25425035457023626,8,0.43086665313527306,-0.5321136540738546,0.8257228238447705
12,4,178.1729736328125,1284.136962890625,315,0.34946107201247956,9,1.0206178136030688,0.5641369702435077,1.1560119533826787
12,6,109.216064453125,1462.2939453125,249,0.31917135758859394,10,-1.7443669300432316,0.21538297237848686,1.4863010829205867
13,2,139.59896850585938,59.24433898925781,229,0.3675194465539334,1,-1.0502281839104304,0.3230408888475499,-1.4863010829205867
13,3,201.9680023193359,198.95030212402344,279,0.4192605888768961,2,0.921557385213935,1.1305100459067374,-1.1560119533826787
13,4,212.4620056152344,400.92529296875,277,0.30210044360959676,3,1.2533233754179571,-0.6978841389261966,-0.8257228238447705
13,5,187.60009765625,613.38128662109375,349,0.28962098808208525,4,0.46731871353667864,-0.8926377717791241,-0.49543369430686224
13,10,195.7818603515625,800.9813232421875,350,0.2761827549405005,5,0.7259836410849286,-1.1023540304475115,-0.1651445647689541
13,8,132.7337646484375,996.75531005859375,215,0.3873059763420405,6,-1.2672703451798326,0.631828283401047,0.1651445647689541
13,1,189.8189697265625,1129.489990234375,346,0.26774467965410365,7,0.5374679472262652,-1.2340381261750424,0.49543369430686224
13,9,168.4420166015625,1319.321044921875,302,0.3412622416560205,8,-0.13836050651859913,-0.08672747253319142,0.8257228238447705
13,7,179.616943359375,1487.7640380859375,258,0.46085126274032273,9,0.21493275409168872,1.779571602306131,1.1560119533826787
13,6,120.1619873046875,1667.3740234375,220,0.35634740753228966,10,-1.6647247809625878,0.14869071939959982,1.4863010829205867
14,7,198.93267059326172,48.75572967529297,289,0.40234808696882773,1,0.7894670380391902,2.176011456564978,-1.4863010829205867
14,8,187.4650115966797,247.82179260253903,241,0.28844716728724484,2,0.2388891472102276,-0.026096020330963407,-1.1560119533826787
14,4,188.70040893554688,435.2539978027344,303,0.2971631713291143,3,0.29820225212309076,0.14241515344105535,-0.8257228238447705
14,10,193.9490966796875,623.97021484375,348,0.25953475330712816,4,0.5501988827039345,-0.5850752031041511,-0.49543369430686224
14,1,196.6990966796876,817.91937255859375,347,0.3052451572858139,5,0.6822301194394346,0.2986685160404969,-0.1651445647689541
14,3,176.04998779296864,1014.6190185546876,323,0.3147734878345987,6,-0.30916165648761973,0.4828848331911624,0.1651445647689541
14,9,185.31494140625,1190.66796875,325,0.26436127725626535,7,0.1356613558245723,-0.49176143087540153,0.49543369430686224
14,2,140.9500732421875,1375.967041015625,191,0.2623575824950122,8,-1.9943562482875532,-0.5304999347216202,0.8257228238447705
14,5,205.14892578125,1516.9320068359375,348,0.20039626348620657,9,1.087917896342291,-1.7284312969008484,1.1560119533826787
14,6,151.68310546875,1722.08203125,272,0.3033425260107798,10,-1.4790487869075652,0.26188392669528804,1.4863010829205867
15,5,173.56666946411133,60.97903060913086,323,0.18510657530555721,1,0.7652484214992888,-1.6453481085271346,-1.4863010829205867
15,1,171.8001861572265,234.6623992919922,346,0.23843070082751328,2,0.7050573834711538,-0.9455754007939193,-1.1560119533826787
15,6,96.25,406.46099853515625,250,0.34319999498983167,3,-1.8692347767200945,0.42931245616823877,-0.8257228238447705
15,10,175.38269042968756,502.7120056152344,346,0.3292131410860867,4,0.8271274025079765,0.2457629176978423,-0.49543369430686224
15,4,186.76654052734375,678.094970703125,288,0.26776442206002904,5,1.2150199749789656,-0.5606288623585735,-0.1651445647689541
15,2,122.98297119140624,864.901123046875,265,0.22673316162253887,6,-0.9583372441390586,-1.0990822535206457,0.1651445647689541
15,3,168.68292236328125,987.82843017578125,331,0.36149048001038553,7,0.5988399384300376,0.669338562612624,0.49543369430686224
15,9,145.033935546875,1156.5279541015625,308,0.358839189083603,8,-0.20697410988012105,0.63454566141335,0.8257228238447705
15,7,147.8160400390625,1301.56005859375,314,0.4211843567179745,9,-0.11217686122521375,1.4527015400619716,1.1560119533826787
15,8,122.800048828125,1449.3780517578125,245,0.37289297029823754,10,-0.9645701289229368,0.8189734872462497,1.4863010829205867
16,4,171.78730010986328,45.14910125732422,297,0.4087911331740908,1,0.7710417921667496,-0.6173492363611879,-1.4863010829205867
16,8,117.90078735351564,217.05230712890625,237,0.68135703156174,2,-0.5022759398191828,0.7642922034353155,-1.1560119533826787
16,5,153.53622436523438,334.9383850097656,343,0.3109559546439251,3,0.33977583739002637,-1.1132775154554417,-0.8257228238447705
16,2,92.18389892578124,488.47369384765625,226,0.6398347346507206,4,-1.1099561991560742,0.5538149338019464,-0.49543369430686224
16,1,158.15325927734375,580.67388916015625,347,0.3949926228176801,5,0.44887461038669724,-0.687294133461867,-0.1651445647689541
16,10,224.9862060546875,738.8106079101564,340,0.387377657120071,6,2.0281116376044115,-0.7258945315038928,0.1651445647689541
16,3,144.05126953125,963.8131103515624,310,0.5260348664636598,7,0.11564997435994341,-0.023038644216115723,0.49543369430686224
16,7,116.001953125,1107.864990234375,289,0.7733539494603936,8,-0.5471446679961789,1.230626234413624,0.8257228238447705
16,9,136.2020263671875,1223.866943359375,339,0.3202198388298376,9,-0.06982464613853784,-1.0663187199478368,1.1560119533826787
16,6,76.7669677734375,1360.0679931640625,204,0.8628807920614934,10,-1.4742523987978515,1.684439409295458,1.4863010829205867
17,6,105.20659255981444,52.04800033569336,236,0.2622444498248562,1,-1.689184313417575,-0.943173048210771,-1.4863010829205867
17,7,135.75791931152344,157.35589599609375,286,0.2722187029620161,2,-0.5241213983967672,-0.7948416401561421,-1.1560119533826787
17,8,128.06579589843744,293.12109375,231,0.3985679465732018,3,-0.817457520889335,1.0841523009201268,-0.8257228238447705
17,1,168.70690917968756,421.18560791015625,345,0.23947317565842685,4,0.7323754632541593,-1.2818144596384158,-0.49543369430686224
17,5,149.5982666015625,589.88592529296875,347,0.25843559930086046,5,0.0036748406890277866,-0.9998161024349556,-0.1651445647689541
17,9,164.94769287109364,739.49102783203125,310,0.39195673892426575,6,0.5890192173445049,0.9858341886742358,0.1651445647689541
17,2,120.16577148437511,904.4395141601564,250,0.3022531537164892,7,-1.1187218668663275,-0.34818640599522827,0.49543369430686224
17,4,173.498046875,1024.60498046875,277,0.3820658740332013,8,0.9150836282687781,0.838742883090284,0.8257228238447705
17,3,186.3900146484375,1198.094970703125,287,0.4172384885470045,9,1.4067137848424272,1.3618099602990992,1.1560119533826787
17,10,162.6820068359375,1384.489990234375,349,0.33220849273065345,10,0.5026181651711068,0.09729232345176937,1.4863010829205867
18,5,151.10966873168945,50.99042892456055,348,0.2525141758401471,1,0.06967736369106797,-1.2814658126558338,-1.4863010829205867
18,9,205.74929809570313,202.2165985107422,304,0.37101907388094657,2,1.9460317088918757,-0.15414120250082855,-1.1560119533826787
18,8,145.63357543945313,407.9660949707031,229,0.34569202807014376,3,-0.11837463379154914,-0.39507472100578755,-0.8257228238447705
18,2,103.88330078125,553.59930419921875,208,0.6289368659914191,4,-1.5521015858239355,2.29940358130106,-0.49543369430686224
18,7,132.49951171875,657.48248291015625,246,0.3011109531732111,5,-0.5694054665284296,-0.819169789727528,-0.1651445647689541
18,4,179.0167236328125,789.982421875,278,0.3024016270552832,6,1.0280206821757094,-0.8068917450644021,0.1651445647689541
18,6,117.16644287109376,968.9824829101564,217,0.4586037789436804,7,-1.0959513214772807,0.6790428694047399,0.49543369430686224
18,10,159.4830322265625,1086.166015625,343,0.4124440342137838,8,0.35722318273168135,0.2399300808804236,0.8257228238447705
18,3,153.7030029296875,1245.6319580078125,322,0.3888376357114196,9,0.1587338589054426,0.015364898944405533,1.1560119533826787
18,1,142.56201171875,1399.3470458984375,342,0.4106645295429401,10,-0.22385378877458562,0.223001840423753,1.4863010829205867
19,10,195.90160369873047,57.01129913330078,344,0.28135005179882056,1,1.263197260141505,0.6691118717529793,-1.4863010829205867
19,2,129.60040283203125,253.0131072998047,244,0.1758037405601076,2,-1.1080609556995569,-1.8585577097596861,-1.1560119533826787
19,3,169.23931884765625,382.6167907714844,306,0.275141819079445,3,0.30962234475925265,0.5204343782854344,-0.8257228238447705
19,4,180.51214599609375,551.86932373046875,303,0.25888869312728,4,0.7127942879829015,0.13119735435130928,-0.49543369430686224
19,8,134.784912109375,732.36492919921875,241,0.28965069050323655,5,-0.922637312412572,0.8678992259867612,-0.1651445647689541
19,1,187.4183349609375,867.166015625,346,0.209859592778186,6,0.9597936953686264,-1.0429731505851187,0.1651445647689541
19,6,110.6009521484375,1054.5849609375,237,0.24035736090877105,7,-1.7875750963335784,-0.3125991573779427,0.49543369430686224
19,5,168.7349853515625,1165.18603515625,347,0.2413085928651841,8,0.2915848894718204,-0.28981863522639106,0.8257228238447705
19,9,178.2139892578125,1333.9200439453125,306,0.3218079138316271,9,0.630600858969506,1.6380145836826427,1.1560119533826787
19,7,150.8150634765625,1512.134033203125,282,0.23993522053496297,10,-0.34931997224790673,-0.3227087611099934,1.4863010829205867
20,3,151.92570114135742,53.39799880981445,293,0.4644626101362837,1,0.5800344811673562,0.15165240278478467,-1.4863010829205867
20,9,155.07998657226565,205.43980407714844,312,0.4345856818401399,2,0.7099200269278335,-0.1346198314469479,-1.1560119533826787
20,6,105.64901733398438,360.5046081542969,213,0.3727922519487845,3,-1.3255230417531372,-0.7267069115007377,-0.8257228238447705
20,1,165.64352416992188,466.168212890625,348,0.4547654479292106,4,1.1448999537881104,0.05873695099502887,-0.49543369430686224
20,2,101.39898681640624,631.8134765625,219,0.4996236174332655,5,-1.5005286160316116,0.48855517997036285,-0.1651445647689541
20,7,132.62286376953125,733.1956787109375,285,0.3759816645054224,6,-0.21480784419680038,-0.696146866993307,0.1651445647689541
20,8,110.2781982421875,865.83349609375,207,0.7027868467908617,7,-1.1349050073817772,2.4352074932685697,0.49543369430686224
20,4,160.51373291015625,976.11279296875,265,0.44599905992328703,8,0.933668043421604,-0.025260086977643436,0.8257228238447705
20,10,157.178955078125,1136.625,346,0.31197704870721343,9,0.7963502742498383,-1.3094209018632785,1.1560119533826787
20,5,138.10400390625,1293.7900390625,342,0.4233791714759292,10,0.010891729808582032,-0.24199742823683407,1.4863010829205867
21,4,195.5827751159668,46.78023147583008,302,0.3052548719386452,1,1.5997158902761484,-0.020737518073923062,-1.4605934866804429
21,6,112.39938354492188,242.47959899902344,240,0.17365153420971102,2,-1.3513994656216157,-2.017742505041771,-1.0954451150103321
21,8,139.04891967773438,354.86279296875,236,0.3861939078593915,3,-0.40594805009564777,1.207465817520985,-0.7302967433402214
21,7,132.26559448242188,493.9269104003906,277,0.2888387042706275,4,-0.6466015600073916,-0.2698434242436871,-0.3651483716701107
21,5,165.71441650390625,626.19342041015625,345,0.25425766566761865,5,0.5400696064355741,-0.7945908032727621,0
21,1,176.0661621093751,791.8922119140625,343,0.33702004305850264,6,0.907320746833655,0.4612806908327616,0.3651483716701107
21,2,113.84954833984364,967.97412109375,239,0.31117943000508097,7,-1.299951652373693,0.06916424436178445,0.7302967433402214
21,9,157.6319580078125,1081.822998046875,306,0.3149974651839148,8,0.25332646058948327,0.12710073308712702,1.0954451150103321
21,3,161.864013671875,1239.4549560546875,320,0.38819971349443927,9,0.4034680239634912,1.2379027648294871,1.4605934866804429
22,4,276.06878662109375,76.711700439453125,309,0.23185828272445308,1,1.3789579863227115,-0.3716470034271619,-1.4863010829205867
22,10,255.72103881835935,352.8807067871094,347,0.2330615262522051,2,0.9373236280439851,-0.3433981005225642,-1.1560119533826787
22,2,153.49066162109375,608.61712646484375,242,0.21340369726759056,3,-1.2815188437522949,-0.8049107448822892,-0.8257228238447705
22,5,196.10552978515636,762.10821533203125,347,0.27491510281635834,4,-0.35659141997917376,0.6392106509907618,-0.49543369430686224
22,9,263.75225830078114,958.214111328125,288,0.33534160887490416,5,1.1116359154136128,2.0578615418050537,-0.1651445647689541
22,7,181.5889892578125,1221.949951171875,272,0.20487031632649777,6,-0.6716632953716483,-1.0052514440782658,0.1651445647689541
22,6,245.9019775390625,1403.5550537109375,235,0.23672295938893703,7,0.7242074213255685,-0.2574375557237456,0.49543369430686224
22,8,146.675048828125,1649.4580078125,217,0.3017041357213762,8,-1.4294471949034986,1.2681446714012012,0.8257228238447705
22,1,213.85498046875,1796.135986328125,349,0.2303832487558319,9,0.028648624198854312,-0.4062768106104257,1.1560119533826787
22,3,192.1910400390625,2009.9720458984375,305,0.2146225574594307,10,-0.44155282129811974,-0.776295204952564,1.4863010829205867
23,4,333.3651657104492,70.9278335571289,275,0.5365427583594847,1,1.9985791230321517,-1.669110116586691,-1.4605934866804429
23,2,169.69912719726565,404.40960693359375,232,0.8363459663194011,2,-0.8986811516083657,0.28390578389076904,-1.0954451150103321
23,8,213.64788818359375,574.1085205078125,271,0.5526495388428756,3,-0.12068835308955338,-1.5641852940552117,-0.7302967433402214
23,1,212.4489746093749,787.74090576171875,349,0.942012901127721,4,-0.14191184394243297,0.9722546686130283,-0.3651483716701107
23,5,220.6660156250001,1000.2069702148438,349,0.818562029053374,5,0.0035484282431436213,0.16805541494378934,0
23,3,193.9990234375,1220.8719482421875,334,0.9606994960914996,6,-0.46851784653731177,1.0939852442742506,0.3651483716701107
23,10,276.9320068359375,1414.8709716796875,348,0.7561404604176509,7,0.9995841521455712,-0.2385790467348588,0.7302967433402214
23,6,141.699951171875,1691.802001953125,261,0.8734837994158364,8,-1.394330103327186,0.5258337440355908,1.0954451150103321
23,7,221.73193359375,2142.5,228,0.8584409325090732,9,0.02241759508398333,0.4278396016193335,1.4605934866804429
24,3,177.2269744873047,49.92433166503906,290,0.48980013252341104,1,0.41138384179963156,-1.2172544626991584,-1.4605934866804429
24,2,88.71600341796875,227.25929260253903,203,0.7938708189217423,2,-1.465220358051,1.3574880986386395,-1.0954451150103321
24,6,81.983001708984375,315.96728515625,206,0.7564368393782099,3,-1.6079730488421071,1.0405129192399911,-0.7302967433402214
24,9,157.11599731445313,397.9613037109375,253,0.7385803147448462,4,-0.015007867270074065,0.8893113860844073,-0.3651483716701107
24,5,195.865966796875,555.0662841796875,346,0.613682484251629,5,0.8065666177486481,-0.16827086164457042,0
24,10,177.70001220703136,750.95941162109375,346,0.5451811503015485,6,0.4214131586267112,-0.748311319075044,0.3651483716701107
24,4,185.6907348632811,928.63427734375,251,0.5441315794275012,7,0.5908319720844581,-0.7571986433763738,0.7302967433402214
24,7,136.4990234375,1114.3289794921875,219,0.7145170148165519,8,-0.4521276875395057,0.6855534927291337,1.0954451150103321
24,1,219.616943359375,1250.822021484375,348,0.5057933523872472,9,1.3101333714432397,-1.0818306098970223,1.4605934866804429
25,7,139.77349472045896,45.27730178833008,162,0.04295825521955887,1,-0.4025029851203626,-1.5259424478034502,-1.4863010829205867
25,2,120.45549011230472,185.16709899902344,123,0.14499061372499122,2,-1.0904664350125286,-0.9229294899059844,-1.1560119533826787
25,4,200.94302368164065,305.6227111816406,194,0.30293986186426025,3,1.7759000656093233,0.010553227864088594,-0.8257228238447705
25,3,155.74057006835938,506.5715026855469,166,0.06980302837284713,4,0.16612532115889972,-1.367289386163314,-0.49543369430686224
25,8,116.7889404296875,662.3065185546875,139,0.26339121241134045,5,-1.2210416274311922,-0.22317995675288216,-0.1651445647689541
25,5,142.48968505859375,779.09527587890625,267,0.4335870852111222,6,-0.30577251458314064,0.782680519102658,0.1651445647689541
25,9,151.156494140625,921.5684814453124,303,0.361123977149896,7,0.00287467732788068,0.35442232953902797,0.49543369430686224
25,6,133.677001953125,1072.741943359375,185,0.48098275385732814,8,-0.6196146527864592,1.062789719365388,0.8257228238447705
25,10,195.342041015625,1206.4150390625,344,0.5276843573773494,9,1.576434777353213,1.338796983038151,1.1560119533826787
25,1,154.3909912109375,1401.7440185546875,343,0.38408096283144055,10,0.11806337348436753,0.4900985017163172,1.4863010829205867
26,1,209.5996856689453,61.43772888183594,346,0.2227833116835416,1,0.6974885165742477,-0.3541819256860565,-1.4863010829205867
26,8,172.83328247070313,271.2680969238281,228,0.25607311624391094,2,-0.34435246161549243,0.1679690143519027,-1.1560119533826787
26,7,172.14993286132813,443.9779968261719,299,0.17650990489777718,3,-0.3637163798546001,-1.0799808052838555,-0.8257228238447705
26,2,175.091552734375,616.1287841796875,294,0.24127098650356785,4,-0.28036038472304314,-0.0642025487003205,-0.49543369430686224
26,5,192.6246337890625,791.22027587890625,348,0.1776403057957343,5,0.216470437106408,-1.062250455127618,-0.1651445647689541
26,10,218.4991455078125,983.844970703125,346,0.3385523886381371,6,0.9496704309674671,1.4616572826681968,0.1651445647689541
26,3,189.4500732421875,1202.3370361328125,305,0.1604813003294394,7,0.12651365651937105,-1.3313896391109485,0.49543369430686224
26,6,100.5830078125,1391.7860107421875,218,0.33771493271531294,8,-2.3916916157478876,1.4485217775753387,0.8257228238447705
26,9,191.2919921875,1492.3690185546875,314,0.29192013908830927,9,0.17870768337001322,0.7302299504839087,1.1560119533826787
26,4,227.73095703125,1683.6689453125,321,0.2506959018289866,10,1.2112701174035143,0.08362734882945254,1.4863010829205867
27,5,159.94986724853518,68.36663055419922,346,0.21108952133830927,1,0.05632247656946328,-1.2337191396988318,-1.4863010829205867
27,9,205.66589355468747,228.4322967529297,292,0.31742063136541265,2,1.1158264152211186,-0.3537056772586302,-1.1560119533826787
27,6,96.399932861328125,434.0823974609375,223,0.39088736573953775,3,-1.4164959467421654,0.25431689745416014,-0.8257228238447705
27,1,184.93280029296875,530.498779296875,346,0.2601157189741612,4,0.6353210925555991,-0.8279703995530127,-0.49543369430686224
27,10,225.8663940429689,715.41522216796875,344,0.3215999289729231,5,1.5839884922734844,-0.3191171343833056,-0.1651445647689541
27,7,128.1984863281249,941.2979125976564,267,0.31821855933595355,6,-0.6795401051325797,-0.3471018963336065,0.1651445647689541
27,3,156.884033203125,1069.48095703125,287,0.4077334187068278,7,-0.014730576567993899,0.39373755615336076,0.49543369430686224
27,2,112.9659423828125,1226.3800048828125,228,0.4539274228622529,8,-1.032565982702586,0.7760466050331369,0.8257228238447705
27,4,186.5999755859375,1339.3299560546875,268,0.28417284019562183,9,0.6739591574104487,-0.6288697738090988,1.1560119533826787
27,8,117.7330322265625,1525.9300537109375,213,0.6364197917259616,10,-0.9220850228847873,2.286382962395827,1.4863010829205867
28,3,164.76066970825198,56.87083053588867,336,0.3121965739192287,1,1.008067137929693,-0.14779974987305053,-1.3363062095621219
28,2,102.49999999999996,221.73159790039065,219,0.3876341145480392,2,-0.8383188636879387,0.6292994373822486,-0.8017837257372732
28,9,130.64981079101565,324.2478942871094,307,0.46843775199181015,3,-0.0035154984773085175,1.4616760029677536,-0.2672612419124244
28,5,155.73309326171875,657.480712890625,348,0.25834854282403463,4,0.7403477115644033,-0.7025005109340787,0.2672612419124244
28,4,151.81640625,813.21307373046875,335,0.3409687577774564,5,0.624195474445171,0.1485890309039523,0.8017837257372732
28,1,79.150146484375,965.013916015625,169,0.1916803937202256,6,-1.5307759617740198,-1.3892642104468265,1.3363062095621219
29,7,167.56677246093753,77.93663024902344,294,0.18704100885002284,1,-0.255149753456308,-1.220593097786566,-1.4863010829205867
29,8,148.4509124755859,245.60389709472656,223,0.4521611594981453,2,-0.6282722739628359,0.5182755750861315,-1.1560119533826787
29,9,250.15060424804688,394.0544128417969,300,0.3968534547276099,3,1.3568042728394418,0.15552368708792333,-0.8257228238447705
29,6,89.41650390624989,644.22100830078125,218,0.5736268545397865,4,-1.7805650475488555,1.314944147506144,-0.49543369430686224
29,1,206.282653808594,733.63812255859375,350,0.21456038656898255,5,0.5005456347260164,-1.0400991455333413,-0.1651445647689541
29,5,181.8178710937499,939.905029296875,349,0.19256049245505125,6,0.023017477624939674,-1.184391937264608,0.1651445647689541
